https://uk.indeed.com/rc/clk?jk=d2340cc6026c3871&fccid=e0cf9055399ee52d&vjs=3,job_d2340cc6026c3871,"Senior Data Engineer, AdTech",Brit Group Services,London,NaN
https://uk.indeed.com/rc/clk?jk=e6fe370f2d1fa840&fccid=74353ee3ba2a3337&vjs=3,job_e6fe370f2d1fa840,"Senior Data Engineer, AdTech","Nomura Holdings, Inc.",London,NaN
https://uk.indeed.com/rc/clk?jk=fee064c164c45de1&fccid=f23134d18c3d097f&vjs=3,job_fee064c164c45de1,"Senior Data Engineer, AdTech",OVO Energy,Remote in London,NaN
https://uk.indeed.com/rc/clk?jk=ab8c963d264c6546&fccid=fe404d18bb9eef1e&vjs=3,job_ab8c963d264c6546,"Senior Data Engineer, AdTech",Spotify,Remote in London,NaN
https://uk.indeed.com/rc/clk?jk=70a1f831aa4d8146&fccid=345117f5970536d1&vjs=3,job_70a1f831aa4d8146,"Senior Data Engineer, AdTech",Haleon,Brentford,NaN
https://uk.indeed.com/rc/clk?jk=df8d335b226595b5&fccid=d1bdb1e0aad69657&vjs=3,job_df8d335b226595b5,"Senior Data Engineer, AdTech",Argus Media,London WC1X,NaN
https://uk.indeed.com/rc/clk?jk=92c1301777c5200a&fccid=f86a099f721f6034&vjs=3,job_92c1301777c5200a,"Senior Data Engineer, AdTech",Tecknuovo,London,NaN
https://uk.indeed.com/rc/clk?jk=87b8fd55227048bc&fccid=ceaa8686c1538d76&vjs=3,job_87b8fd55227048bc,"Senior Data Engineer, AdTech",Client Server,Hybrid remote in London,"£70,000 - £85,000 a year"
https://uk.indeed.com/rc/clk?jk=1bc2b3c5fd87ab0e&fccid=19d1d48be8ab494a&vjs=3,job_1bc2b3c5fd87ab0e,"Senior Data Engineer, AdTech",Data Idols,London,"£80,000 - £100,000 a year"
https://uk.indeed.com/rc/clk?jk=01027f290fadf76e&fccid=19d1d48be8ab494a&vjs=3,job_01027f290fadf76e,"Senior Data Engineer, AdTech",Data Idols,Hybrid remote in London,"£75,000 - £85,000 a year"
https://uk.indeed.com/rc/clk?jk=c741c2a9fca95326&fccid=f9b5c1a3d40617a5&vjs=3,job_c741c2a9fca95326,"Senior Data Engineer, AdTech",Motability Operations Ltd,Hybrid remote in London SE1,NaN
https://uk.indeed.com/rc/clk?jk=c71b409614a7894e&fccid=3ba6d20cd884270b&vjs=3,job_c71b409614a7894e,"Senior Data Engineer, AdTech",Sopra Steria,Hemel Hempstead HP2,"Up to £45,000 a year"
https://uk.indeed.com/rc/clk?jk=ab06932511cc0022&fccid=14487199845cfd2d&vjs=3,job_ab06932511cc0022,"Senior Data Engineer, AdTech",Dotdigital,Hybrid remote in London SE1,NaN
https://uk.indeed.com/rc/clk?jk=5976884fcbb9dbd3&fccid=ceaa8686c1538d76&vjs=3,job_5976884fcbb9dbd3,"Senior Data Engineer, AdTech",Client Server,Hybrid remote in London,"£100,000 - £120,000 a year"
Job_Link,Unique_ID,Title,Company_Name,Company_Location,Salary
https://uk.indeed.com/rc/clk?jk=9d528e518d163608&fccid=0ed02effe4072def&vjs=3,job_9d528e518d163608,Data Engineer,Henderson Scott,Remote in London,"£120,000 a year"
https://uk.indeed.com/rc/clk?jk=7dab0631bd5ade4e&fccid=3919eaa5e685730d&vjs=3,job_7dab0631bd5ade4e,Data Engineer,Bank of England,London,"£45,900 a year"
https://uk.indeed.com/rc/clk?jk=91ac54c41c8725a5&fccid=46968a49e888a733&vjs=3,job_91ac54c41c8725a5,Data Engineer,Cogniflare,Remote in London E14,NaN
https://uk.indeed.com/rc/clk?jk=95a334aa6bf1719f&fccid=1b2465d6f4a8e846&vjs=3,job_95a334aa6bf1719f,Data Engineer,OneFootball GmbH,London,NaN
https://uk.indeed.com/rc/clk?jk=8f482ecf2b878156&fccid=288ce4c9ce99f179&vjs=3,job_8f482ecf2b878156,Data Engineer,SKY Italia,London,NaN
https://uk.indeed.com/rc/clk?jk=31e71c03996d187b&fccid=fe2d21eef233e94a&vjs=3,job_31e71c03996d187b,Data Engineer,Amazon EU SARL (UK Branch),London,NaN
https://uk.indeed.com/rc/clk?jk=7677e93a06685eaa&fccid=9013fe46d330e874&vjs=3,job_7677e93a06685eaa,Data Engineer,Sainsbury’s DTD,London,NaN
https://uk.indeed.com/rc/clk?jk=248d4d4538632af9&fccid=23fa89e1a71d86fb&vjs=3,job_248d4d4538632af9,Data Engineer,Curo Talent,Remote in London,"£85,000 - £90,000 a year"
https://uk.indeed.com/rc/clk?jk=921e9d81ade2096d&fccid=4357f5faa399f79a&vjs=3,job_921e9d81ade2096d,Data Engineer,north tech1,Slough,NaN
https://uk.indeed.com/rc/clk?jk=c39e6c4e69e95d0b&fccid=d0a3ffcfe2ff7eca&vjs=3,job_c39e6c4e69e95d0b,Data Engineer,Informa Intelligence,London SE1,NaN
https://uk.indeed.com/rc/clk?jk=f81b2de8ed44df7c&fccid=43897c47ca7023c0&vjs=3,job_f81b2de8ed44df7c,Data Engineer,Pure Gym,Hybrid remote in King's Cross,NaN
https://uk.indeed.com/rc/clk?jk=e305d1bb3ec129fc&fccid=54a2e021090a2250&vjs=3,job_e305d1bb3ec129fc,Data Engineer,Lorien,London,"£30,000 - £45,000 a year"
https://uk.indeed.com/rc/clk?jk=9b884ae6ebc39f22&fccid=3919eaa5e685730d&vjs=3,job_9b884ae6ebc39f22,Data Engineer,Bank of England,Temporarily Remote in London,"£45,900 - £59,040 a year"
